70.25	1495896.100
70.50	1491004.000
70.75	1537020.300
71.00	1568158.300
71.25	1579790.000
71.50	1582576.300
71.75	1585816.400
72.00	1599521.500
72.25	1608708.000
72.50	1602277.000
72.75	1609297.000
73.00	1612963.700
73.25	1607452.800
73.50	1611621.300
73.75	1604646.400
74.00	1614612.100
74.25	1627422.800
74.50	1620087.200
74.75	1611653.000
75.00	1612870.100
75.25	1614106.300
75.50	1601666.400
75.75	1592229.300
76.00	1596196.000
76.25	1585170.100
76.50	1607768.200
76.75	1589960.300
77.00	1588886.700
77.25	1595715.900
77.50	1586443.700
77.75	1589934.500
78.00	1586842.200
78.25	1583093.800
78.50	1601495.400
78.75	1583322.900
79.00	1589115.700
79.25	1595791.800
79.50	1603040.600
79.75	1596401.900
80.00	1594633.900
80.25	1595180.800
80.50	1596665.800
80.75	1590227.200
81.00	1592625.500
81.25	1598817.800
81.50	1593992.400
81.75	1589979.600
82.00	1590820.200
82.25	1598690.400
82.50	1580752.600
82.75	1574159.300
83.00	1571269.500
83.25	1578066.700
83.50	1573451.700
83.75	1579140.000
84.00	1588044.400
84.25	1585471.900
84.50	1583751.000
84.75	1584096.200
85.00	1590190.500
85.25	1582107.200
85.50	1587984.600
85.75	1577351.300
86.00	1577889.800
86.25	1579730.300
86.50	1576202.800
86.75	1596284.700
87.00	1599978.800
87.25	1604087.600
87.50	1599872.400
87.75	1584557.400
88.00	1585472.900
88.25	1594271.400
88.50	1591554.200
88.75	1575648.800
89.00	1579976.300
89.25	1583952.000
89.50	1584574.600
89.75	1585666.800
90.00	1589052.600
90.25	1605394.300
90.50	1588202.900
90.75	1581113.800
91.00	1576881.300
91.25	1579571.500
91.50	1587398.300
91.75	1572528.200
92.00	1582513.400
92.25	1564950.000
92.50	1565885.900
92.75	1561350.900
93.00	1556018.200
93.25	1575980.700
93.50	1571352.700
93.75	1555394.100
94.00	1569471.700
94.25	1575446.800
94.50	1571812.700
94.75	1566665.900
95.00	1577568.600
95.25	1567446.000
95.50	1572108.000
95.75	1579542.900
96.00	1585024.400
96.25	1575431.100
96.50	1566061.500
96.75	1568114.100
97.00	1571901.200
97.25	1565282.800
97.50	1566265.300
97.75	1567699.800
98.00	1567710.500
98.25	1549678.500
98.50	1557567.900
98.75	1556326.600
99.00	1561944.000
99.25	1541356.200
99.50	1522916.700
99.75	1513904.000
100.00	1482599.200
100.25	1470041.000
100.50	1483033.700
100.75	1528689.700
101.00	1547773.000
101.25	1552966.600
101.50	1562879.000
101.75	1570708.700
102.00	1584511.600
102.25	1589894.700
102.50	1603721.500
102.75	1591089.500
103.00	1585111.000
103.25	1578371.000
103.50	1595422.200
103.75	1598083.400
104.00	1590172.800
104.25	1574552.900
104.50	1590144.700
104.75	1585880.500
105.00	1585616.400
105.25	1590417.390
105.50	1594277.900
105.75	1587511.714
106.00	1592355.175
106.25	1584480.669
106.50	1576809.117
106.75	1579552.116
107.00	1575473.711
107.25	1572545.012
107.50	1554738.678
107.75	1573493.652
108.00	1572043.792
108.25	1577674.808
108.50	1567551.052
108.75	1582648.560
109.00	1578020.520
109.25	1575681.364
109.50	1572843.226
109.75	1575567.623
110.00	1542860.961
110.25	1496670.453
110.50	1452068.907
110.75	1408663.413
111.00	1274989.580
111.25	1123617.481
111.50	911431.402
111.75	636785.896
112.00	403416.936
112.25	233682.020
112.50	111470.137
112.75	49674.983
113.00	17020.357
113.25	3705.679
113.50	4.194
113.75	0.000
114.00	0.000
114.25	0.000
114.50	0.000
114.75	0.000
